wire_id,wire_rho,wire_phi
4236,80.2,1.1416593553
4237,80.2,1.1626033063
4238,80.2,1.1835472573
4239,80.2,1.2044912084
4240,80.2,1.2254351594
4241,80.2,1.2463791104
4242,80.2,1.2673230614
4243,80.2,1.2882670125
4244,80.2,1.3092109635
4245,80.2,1.3301549145
4246,80.2,1.3510988655
4247,80.2,1.3720428166
4248,80.2,1.3929867676
4249,80.2,1.4139307186
4250,80.2,1.4348746696
4251,80.2,1.4558186207
4252,80.2,1.4767625717
4253,80.2,1.4977065227
4254,80.2,1.5186504737
4255,80.2,1.5395944248
4256,80.2,1.5605383758
4257,80.2,1.5814823268
4258,80.2,1.6024262778
4259,80.2,1.6233702288
4260,80.2,1.6443141799
4261,80.2,1.6652581309
4262,80.2,1.6862020819
4263,80.2,1.7071460329
4264,80.2,1.728089984
4265,80.2,1.749033935
4266,80.2,1.769977886
4267,80.2,1.790921837
4268,80.2,1.8118657881
4269,80.2,1.8328097391
4270,80.2,1.8537536901
4271,80.2,1.8746976411
4272,80.2,1.8956415922
4273,80.2,1.9165855432
4274,80.2,1.9375294942
4275,80.2,1.9584734452
4276,80.2,1.9794173963
4277,80.2,2.0003613473
4278,80.2,2.0213052983
4279,80.2,2.0422492493
4280,80.2,2.0631932004
4281,80.2,2.0841371514
4282,80.2,2.1050811024
4283,80.2,2.1260250534
4284,80.2,2.1469690044
4285,80.2,2.1679129555
4286,80.2,2.1888569065
4287,80.2,2.2098008575
4288,80.2,2.2307448085
4289,80.2,2.2516887596
4290,80.2,2.2726327106
4291,80.2,2.2935766616
4292,80.2,2.3145206126
4293,80.2,2.3354645637
4294,80.2,2.3564085147
4295,80.2,2.3773524657
4296,80.2,2.3982964167
4297,80.2,2.4192403678
4298,80.2,2.4401843188
4299,80.2,2.4611282698
4300,80.2,2.4820722208
4301,80.2,2.5030161719
4302,80.2,2.5239601229
4303,80.2,2.5449040739
4304,80.2,2.5658480249
4305,80.2,2.5867919759
4306,80.2,2.607735927
4307,80.2,2.628679878
4308,80.2,2.649623829
4309,80.2,2.67056778
4310,80.2,2.6915117311
4311,80.2,2.7124556821
4312,80.2,2.7333996331
4313,80.2,2.7543435841
4314,80.2,2.7752875352
4315,80.2,2.7962314862
4316,80.2,2.8171754372
4317,80.2,2.8381193882
4318,80.2,2.8590633393
4319,80.2,2.8800072903
4320,80.2,2.9009512413
4321,80.2,2.9218951923
4322,80.2,2.9428391434
4323,80.2,2.9637830944
4324,80.2,2.9847270454
4325,80.2,3.0056709964
4326,80.2,3.0266149475
4327,80.2,3.0475588985
4328,80.2,3.0685028495
4329,80.2,3.0894468005
4330,80.2,3.1103907515
4331,80.2,3.1313347026
4332,80.2,3.1522786536
4333,80.2,3.1732226046
4334,80.2,3.1941665556
4335,80.2,3.2151105067
4336,80.2,3.2360544577
4337,80.2,3.2569984087
4338,80.2,3.2779423597
4339,80.2,3.2988863108
4340,80.2,3.3198302618
4341,80.2,3.3407742128
4342,80.2,3.3617181638
4343,80.2,3.3826621149
4344,80.2,3.4036060659
4345,80.2,3.4245500169
4346,80.2,3.4454939679
4347,80.2,3.466437919
4348,80.2,3.48738187
4349,80.2,3.508325821
4350,80.2,3.529269772
4351,80.2,3.550213723
4352,80.2,3.5711576741
4353,80.2,3.5921016251
4354,80.2,3.6130455761
4355,80.2,3.6339895271
4356,80.2,3.6549334782
4357,80.2,3.6758774292
4358,80.2,3.6968213802
4359,80.2,3.7177653312
4360,80.2,3.7387092823
4361,80.2,3.7596532333
4362,80.2,3.7805971843
4363,80.2,3.8015411353
4364,80.2,3.8224850864
4365,80.2,3.8434290374
4366,80.2,3.8643729884
4367,80.2,3.8853169394
4368,80.2,3.9062608905
4369,80.2,3.9272048415
4370,80.2,3.9481487925
4371,80.2,3.9690927435
4372,80.2,3.9900366946
4373,80.2,4.0109806456
4374,80.2,4.0319245966
4375,80.2,4.0528685476
4376,80.2,4.0738124986
4377,80.2,4.0947564497
4378,80.2,4.1157004007
4379,80.2,4.1366443517
4380,80.2,4.1575883027
4381,80.2,4.1785322538
4382,80.2,4.1994762048
4383,80.2,4.2204201558
4384,80.2,4.2413641068
4385,80.2,4.2623080579
4386,80.2,4.2832520089
4387,80.2,4.3041959599
4388,80.2,4.3251399109
4389,80.2,4.346083862
4390,80.2,4.367027813
4391,80.2,4.387971764
4392,80.2,4.408915715
4393,80.2,4.4298596661
4394,80.2,4.4508036171
4395,80.2,4.4717475681
4396,80.2,4.4926915191
4397,80.2,4.5136354702
4398,80.2,4.5345794212
4399,80.2,4.5555233722
4400,80.2,4.5764673232
4401,80.2,4.5974112742
4402,80.2,4.6183552253
4403,80.2,4.6392991763
4404,80.2,4.6602431273
4405,80.2,4.6811870783
4406,80.2,4.7021310294
4407,80.2,4.7230749804
4408,80.2,4.7440189314
4409,80.2,4.7649628824
4410,80.2,4.7859068335
4411,80.2,4.8068507845
4412,80.2,4.8277947355
4413,80.2,4.8487386865
4414,80.2,4.8696826376
4415,80.2,4.8906265886
4416,80.2,4.9115705396
4417,80.2,4.9325144906
4418,80.2,4.9534584417
4419,80.2,4.9744023927
4420,80.2,4.9953463437
4421,80.2,5.0162902947
4422,80.2,5.0372342457
4423,80.2,5.0581781968
4424,80.2,5.0791221478
4425,80.2,5.1000660988
4426,80.2,5.1210100498
4427,80.2,5.1419540009
4428,80.2,5.1628979519
4429,80.2,5.1838419029
4430,80.2,5.2047858539
4431,80.2,5.225729805
4432,80.2,5.246673756
4433,80.2,5.267617707
4434,80.2,5.288561658
4435,80.2,5.3095056091
4436,80.2,5.3304495601
4437,80.2,5.3513935111
4438,80.2,5.3723374621
4439,80.2,5.3932814132
4440,80.2,5.4142253642
4441,80.2,5.4351693152
4442,80.2,5.4561132662
4443,80.2,5.4770572173
4444,80.2,5.4980011683
4445,80.2,5.5189451193
4446,80.2,5.5398890703
4447,80.2,5.5608330213
4448,80.2,5.5817769724
4449,80.2,5.6027209234
4450,80.2,5.6236648744
4451,80.2,5.6446088254
4452,80.2,5.6655527765
4453,80.2,5.6864967275
4454,80.2,5.7074406785
4455,80.2,5.7283846295
4456,80.2,5.7493285806
4457,80.2,5.7702725316
4458,80.2,5.7912164826
4459,80.2,5.8121604336
4460,80.2,5.8331043847
4461,80.2,5.8540483357
4462,80.2,5.8749922867
4463,80.2,5.8959362377
4464,80.2,5.9168801888
4465,80.2,5.9378241398
4466,80.2,5.9587680908
4467,80.2,5.9797120418
4468,80.2,6.0006559928
4469,80.2,6.0215999439
4470,80.2,6.0425438949
4471,80.2,6.0634878459
4472,80.2,6.0844317969
4473,80.2,6.105375748
4474,80.2,6.126319699
4475,80.2,6.14726365
4476,80.2,6.168207601
4477,80.2,6.1891515521
4478,80.2,6.2100955031
4479,80.2,6.2310394541
4480,80.2,6.2519834051
4481,80.2,6.2729273562
